CountryCode,Year,TreeCoverLoss_ha,GrossEmissions_Co2_all_gases_Mg,TreeCoverLoss_ha_std,GrossEmissions_Co2_all_gases_Mg_std
IND,2008,20701.87684,11273512.29
JAM,2008,278.6430018,153897.0872
KEN,2008,1886.881734,1064408.673
KHM,2008,48734.01222,31140983.28
KNA,2008,9.198259011,4685.212156
LAO,2008,24927.01179,14598828.86
LBR,2008,5891.447339,2898540.712
LCA,2008,3.886651002,2348.416285
LKA,2008,498.3822395,206781.6312
MAF,2008,0.146465736,60.36507961
MDG,2008,23593.87747,13325947.24
MDV,2008,1.452822959,24.6930216
MEX,2008,29567.8394,12849737.56
MMR,2008,24123.52699,14575275.81
MOZ,2008,327.1270112,146003.954
MSR,2008,2.581780954,1450.320647
MTQ,2008,18.46501231,10651.89223
MWI,2008,4.485004475,2262.682724
MYS,2008,139245.9731,120033635.5
NGA,2008,4089.521338,1612363.581
NIC,2008,8021.261592,4580104.161
NPL,2008,171.2250861,119082.3577
PAN,2008,6855.081599,4250181.962
PER,2008,88796.62753,62120965.82
PHL,2008,5656.021202,3891465.911
PLW,2008,30.06098386,25939.68035
PNG,2008,33901.37066,28070938.42
PRI,2008,68.06000968,35459.72638
PRY,2008,53656.76573,16755744.87
RWA,2008,26.67006041,17159.5638
SEN,2008,0.976272009,284.0705327
SLB,2008,4826.274672,3943944.477
SLE,2008,462.960082,236512.3224
SLV,2008,30.02278462,16801.46451
SSD,2008,47.34022928,26415.33778
SUR,2008,4430.92955,3538474.23
SXM,2008,0.585916126,187.7627615
TCA,2008,15.44554256,2584.052121
TGO,2008,0.076390762,18.79285606
THA,2008,7816.148137,4514673.394
TTO,2008,139.3101004,81697.68218
TWN,2008,252.5820828,153482.9017
TZA,2008,1056.176256,511195.8826
UGA,2008,4296.788808,2507672.246
USA,2008,32.88491846,15553.37797
VCT,2008,1.049214853,575.8774154
VEN,2008,19858.52026,10850416.09
VGB,2008,2.046276302,865.4422627
VNM,2008,34398.46956,22704475.28
VUT,2008,48.10811198,28839.87682
ZAF,2008,541.4491717,312732.6396
ZMB,2008,305.054915,144182.0063
ZWE,2008,8.167653501,4917.81618
ABW,2009,0.300650894,36.91782941
AGO,2009,5342.827568,3148197.475
ARG,2009,20818.5637,7212372.087
AUS,2009,0.601261119,242.402793
BDI,2009,13.21632097,7538.529514
BEN,2009,0.305521557,87.1308012
BES,2009,0.440448523,0
BGD,2009,557.8428414,312964.1446
BHS,2009,6.791373465,1309.046915
BLZ,2009,4405.139055,1959910.362
BOL,2009,108163.3848,57204936.02
BRA,2009,700169.3147,464902017.6
BRN,2009,1242.370444,1035322.187
BTN,2009,453.5626282,304777.4587
CAF,2009,8869.150539,5671091.145
CHN,2009,7281.374458,4057096.389
CIV,2009,14682.63559,6881635.854
CMR,2009,19722.31663,13428187.31
COD,2009,218277.1835,151281034.5
COG,2009,7705.368721,4787624.307
COL,2009,65824.11616,41623920.63
COM,2009,11.98003795,7104.782659
CRI,2009,1998.434043,1164212.538
CUB,2009,758.8441527,263887.1509
CYM,2009,1.308312998,439.5599248
DMA,2009,16.77821629,9955.13512
DOM,2009,788.9452909,333466.4343
ECU,2009,8111.726803,5817494.393
ETH,2009,3993.014698,2324220.135
FJI,2009,102.044296,58818.27128
GAB,2009,11765.79214,7628236.285
GHA,2009,3538.077274,1617674.276
GIN,2009,378.7687463,212242.7311
GLP,2009,5.549746048,3055.179697
GNB,2009,138.3583696,44202.4891
GNQ,2009,3136.881436,2040246.415
GTM,2009,37529.01704,18262586.78
GUF,2009,2088.602534,1673196.051
GUY,2009,4928.765495,3447971.594
HND,2009,22179.62503,12514744.63
HTI,2009,24.37032884,12430.41557
IDN,2009,683828.2866,606099499.6
IND,2009,17112.14613,9056606.026
JAM,2009,620.0002293,347336.7683
KEN,2009,1596.453956,878522.2376
KHM,2009,65268.33906,40472034.56
KNA,2009,6.180573872,3110.496778
LAO,2009,48414.51046,28611575.69
LBR,2009,13356.14559,6564893.397
LCA,2009,6.951219168,4035.043564
LKA,2009,508.7525146,203639.7198
MAF,2009,0.073240342,33.89771928
MDG,2009,34012.34149,19338429.27
MDV,2009,1.299742585,33.51133287
MEX,2009,46683.93892,20028490.06
MMR,2009,41647.08499,25244953.22
MOZ,2009,443.642308,211685.0408
MSR,2009,2.58153609,1528.776947
MTQ,2009,16.82534932,9572.81489
MWI,2009,12.98676987,6299.389288
MYS,2009,235834.528,213969434.1
NGA,2009,3923.790919,1520840.284
NIC,2009,16023.12668,9259541.424
NPL,2009,476.7522104,275923.6262
PAN,2009,5559.404541,3490813.124
PER,2009,120185.8497,82101575.17
PHL,2009,6946.297948,4762393.406
PLW,2009,13.27572284,11279.20886
PNG,2009,23179.99519,19154508.06
PRI,2009,58.12912626,33252.33511
PRY,2009,49611.5108,14966819.98
RWA,2009,12.91286921,8139.593537
SEN,2009,0.150259228,46.68569818
SLB,2009,3126.331146,2472846.31
SLE,2009,960.9329728,422418.2845
SLV,2009,50.6169707,30247.59274
SSD,2009,23.46256816,11880.60085
SUR,2009,4226.633068,3356467.052
SXM,2009,1.098586432,452.6286223
TCA,2009,50.71993876,8717.764231
TGO,2009,0.76408392,222.9259089
THA,2009,13198.2768,7655993.866
TTO,2009,119.1412844,69533.7909
TWN,2009,3094.547294,1873620.795
TZA,2009,937.5340642,456116.6106
UGA,2009,2385.567989,1351731.886
USA,2009,39.73140209,18751.56011
VCT,2009,2.922106253,1586.823309
VEN,2009,23435.49906,13017852.69
VGB,2009,2.850039339,1275.362811
VIR,2009,1.023698788,484.3940802
VNM,2009,46797.97631,31863505.66
VUT,2009,824.8324665,465727.3202
ZAF,2009,446.5557893,260980.0738
ZMB,2009,1298.690927,605534.8765
ZWE,2009,18.79580551,11171.42733
AGO,2010,5225.620729,3024642.526
ARG,2010,31311.26367,10764627.9
AUS,2010,1.968209819,807.599906
BDI,2010,13.13815539,7693.366447
BEN,2010,0.305730463,93.0666546
BES,2010,0.146818426,0
BGD,2010,235.0726349,124091.4596
BHS,2010,5.357773241,982.9670324
BLZ,2010,4768.539664,2179223.579
BOL,2010,267750.8142,139175794
BRA,2010,1153025.31,728453719.9
BRN,2010,524.4044872,446803.9874
BTN,2010,818.97433,533970.9944
CAF,2010,11148.23455,7545297.123
CHN,2010,5128.026859,2886506.887
CIV,2010,17374.24408,8204198.009
CMR,2010,26814.74995,15693113.86
COD,2010,265180.2033,178770095.8
COG,2010,20597.8897,13229874.47
COL,2010,68738.72867,43660483.61
COM,2010,13.41457058,7752.065965
CRI,2010,1106.521734,645431.3818
CUB,2010,125.9503327,47187.81083
CYM,2010,7.257493389,1939.314626
DMA,2010,21.23425723,12469.53156
DOM,2010,678.2613826,300731.9051
ECU,2010,8490.719114,6190477.968
ETH,2010,3455.00787,2018852.273
FJI,2010,187.0592573,108354.7944
GAB,2010,6237.464681,3989011.839
GHA,2010,1647.702459,748064.7016
GIN,2010,332.7784042,163565.1866
GLP,2010,11.39054532,6488.382628
GNB,2010,138.6652852,44149.76927
GNQ,2010,3211.691077,1969857.789
GTM,2010,22749.93274,11465506.98
GUF,2010,2428.221192,1949995.248
GUY,2010,6655.690789,4647912.994
HND,2010,21407.26293,12102954.43
HTI,2010,12.64323848,6125.476363
IDN,2010,540976.0302,536523969.6
IND,2010,11360.5282,6164344.788
JAM,2010,438.0279765,241773.6103
KEN,2010,6749.350293,3723913.752
KHM,2010,124772.0043,77897322.74
KNA,2010,6.327269167,3267.446349
LAO,2010,49979.70036,29473962.72
LBR,2010,4633.325966,2343861.847
LCA,2010,8.669998761,5294.793459
LKA,2010,354.3575342,135092.3293
MAF,2010,0.366154327,157.9133719
MDG,2010,23817.57595,13436036.11
MDV,2010,0.840920514,60.17369607
MEX,2010,27932.92526,12869719.52
MMR,2010,40067.33537,24467816.17
MOZ,2010,658.3593199,289358.802
MSR,2010,21.24043437,11717.64615
MTQ,2010,6.402938696,3924.260765
MWI,2010,5.283475164,2465.235511
MYS,2010,139646.6633,119186920.4
NGA,2010,6780.938992,2674451.63
NIC,2010,30517.89095,17682252.08
NPL,2010,141.5226174,95867.68492
PAN,2010,2964.876939,1859487.308
PER,2010,100970.2086,69153362.28
PHL,2010,8879.94954,6063933.921
PLW,2010,10.83377588,9025.778092
PNG,2010,32759.56222,27360691.73
PRI,2010,27.78228629,16003.39939
PRY,2010,72835.22798,22639226.94
RWA,2010,24.05777408,15858.35994
SEN,2010,0.07508211,17.1182044
SLB,2010,3224.700076,2617588.592
SLE,2010,300.9328275,142778.5922
SLV,2010,63.65454742,36924.46729
SSD,2010,78.35151636,49458.52346
SUR,2010,4796.667737,3911859.959
SXM,2010,0.073239834,34.52814061
TCA,2010,6.721901172,1143.564412
TGO,2010,0.305554212,81.3292712
THA,2010,12206.42637,7105812.887
TTO,2010,357.6226297,202198.8386
TWN,2010,580.9963777,354350.1261
TZA,2010,1086.416345,570441.595
UGA,2010,4756.931298,2721669.63
USA,2010,29.09822851,13677.79997
VCT,2010,3.7465678,2111.513631
VEN,2010,25809.24787,14855490.07
VGB,2010,1.973273272,974.004478
VIR,2010,0.292473501,150.79761
VNM,2010,64629.17769,42989045.86
VUT,2010,128.9948096,74882.11945
ZAF,2010,272.603406,158028.7845
ZMB,2010,2850.437864,1350727.194
ZWE,2010,3.940846911,2354.723729
AGO,2011,4258.513832,2403184.334
ARG,2011,17365.53972,6106977.007
AUS,2011,0.075929844,40.55902174
BDI,2011,7.067871733,4222.813096
BEN,2011,0.152595415,40.10432469
BES,2011,5.138404811,0
BGD,2011,262.8746706,147709.3375
BHS,2011,2.40838902,439.5729064
BLZ,2011,16277.81669,8019427.596
BOL,2011,162624.5295,85050640.38
BRA,2011,803048.8946,509672795.5
BRN,2011,1661.886484,1389796.259
BTN,2011,379.3295462,232936.0864
CAF,2011,9501.128935,6105745.169
CHN,2011,5029.497198,2853351.157
CIV,2011,29740.36633,13319688.76
CMR,2011,13505.5077,8142508.061
COD,2011,148638.5712,100655827.5
COG,2011,13755.2637,8987958.142
COL,2011,72600.51831,46327593.88
COM,2011,15.59503729,9038.112678
CRI,2011,997.9778702,596287.7394
CUB,2011,310.8503534,77138.38957
CYM,2011,2.90817595,1010.656244
DMA,2011,13.36315224,7842.840163
DOM,2011,581.7748441,256467.1742
ECU,2011,11175.11201,8486275.487
ETH,2011,2652.224707,1628660.508
FJI,2011,54.52955821,32009.7587
GAB,2011,8688.798239,5471034.072
GHA,2011,2771.851621,1227497.326
GIN,2011,399.7320462,215366.152
GLP,2011,3.476532789,2013.313638
GNB,2011,148.7327564,45116.5397
GNQ,2011,3709.541386,2396935.717
GTM,2011,17212.5047,8891406.109
GUF,2011,2153.04102,1742590.667
GUY,2011,5831.291095,4185849.391
HND,2011,20322.91041,11510052.24
HTI,2011,28.4231405,13755.66979
IDN,2011,613905.6819,610962383.3
IND,2011,16286.66704,8800704.28
JAM,2011,321.2369372,176827.8791
KEN,2011,1410.479868,787909.7254
KHM,2011,124148.962,85936336.8
KNA,2011,3.089947233,1560.426896
LAO,2011,43372.78595,25440673.12
LBR,2011,5797.435247,2787944.437
LCA,2011,17.33948467,10512.18357
LKA,2011,491.1550563,189761.2864
MAF,2011,5.638927656,2256.72808
MDG,2011,54155.06855,30305479.19
MDV,2011,3.286527988,100.7177388
MEX,2011,29571.00766,13147279.12
MMR,2011,25247.76801,16043066.53
MOZ,2011,126.4409084,57019.27524
MSR,2011,1.549040463,861.6613541
MTQ,2011,11.24292488,6368.688291
MWI,2011,2.574021534,1203.335289
MYS,2011,161190.5749,142968375.7
NGA,2011,7402.627898,2898317.853
NIC,2011,14501.14059,8521164.469
NPL,2011,104.300178,72904.1764
PAN,2011,4757.308112,2934142.409
PER,2011,88885.92103,60668002.89
PHL,2011,4919.429723,3438533.431
PLW,2011,14.19026721,11970.73163
PNG,2011,26449.83749,22281837.25
PRI,2011,37.80605681,21899.23838
PRY,2011,64118.86125,22484597.26
RWA,2011,7.148593299,4491.374777
SEN,2011,0.901602226,324.7259988
SLB,2011,3094.546815,2506941.446
SLE,2011,601.3597097,272652.4903
SLV,2011,71.30081187,42231.32559
SSD,2011,147.4791725,89586.53617
SUR,2011,4125.440947,3406722.313
SXM,2011,1.171822096,493.0814693
TCA,2011,0.715181116,124.3733121
TGO,2011,0.611121349,162.8672291
THA,2011,8567.149116,5028524.929
TTO,2011,65.67486193,40003.40711
TWN,2011,240.4026614,147611.5296
TZA,2011,802.6883385,392718.5922
UGA,2011,7940.150348,4559773.096
USA,2011,42.65465061,19741.69174
VCT,2011,3.596781196,2005.851711
VEN,2011,15590.43441,8834964.438
VGB,2011,6.2119597,2744.339994
VIR,2011,0.804280254,338.5410027
VNM,2011,45403.09388,33520586.65
VUT,2011,367.086398,205731.0286
ZAF,2011,349.0775858,222525.1609
ZMB,2011,176.6518401,81787.17376
ZWE,2011,3.507849363,1973.013651
AGO,2012,5595.107705,3215967.687
ARG,2012,24809.75958,8242435.943
AUS,2012,1.290690779,574.7744957
BDI,2012,4.763363317,2678.45165
BEN,2012,0.305852066,96.91646665
BES,2012,0.150534491,29.41535521
BGD,2012,326.5608554,197295.1283
BHS,2012,7.599507974,1521.652014
BLZ,2012,6761.22923,3042177.267
BOL,2012,148293.69,76708227.12
BRA,2012,1116088.233,722606208.8
BRN,2012,1118.791589,893697.6842
BTN,2012,314.815292,204187.6865
CAF,2012,10780.01302,6855267.005
CHN,2012,7910.776555,4563877.847
CIV,2012,23086.24145,10734541.35
CMR,2012,25416.83661,15724992.09
COD,2012,211233.5857,145117118.8
COG,2012,14805.69168,9500448.323
COL,2012,69587.36731,44806301.6
COM,2012,8.361255701,4930.426455
CRI,2012,753.5882986,450738.5167
CUB,2012,244.4686869,93006.8838
CYM,2012,2.106215205,597.0802645
DMA,2012,39.93587528,23954.7382
DOM,2012,1568.693268,663559.2825
ECU,2012,16354.15929,11651281.74
ETH,2012,5076.612146,3090073.389
FJI,2012,72.54379411,40380.04275
GAB,2012,9507.890382,5948387.231
GHA,2012,2501.197652,1125830.352
GIN,2012,589.0955787,306971.7934
GLP,2012,11.83329246,6845.299492
GNB,2012,110.3008095,33387.20938
GNQ,2012,2291.984383,1475093.549
GTM,2012,27788.53299,14016270.6
GUF,2012,7425.933492,6130146.707
GUY,2012,8942.254584,6392892.276
HND,2012,10008.15485,5457639.736
HTI,2012,48.00735155,24021.74612
IDN,2012,855533.5338,801688677
IND,2012,18804.31468,10129233.91
JAM,2012,473.3218239,264436.9113
KEN,2012,1663.760331,944191.0841
KHM,2012,115204.8917,78871235.68
KNA,2012,4.193522442,2021.926644
LAO,2012,42485.89667,25087744.58
LBR,2012,11267.55691,5494679.322
LCA,2012,10.91216127,6725.220094
LKA,2012,1585.04407,618483.2138
MAF,2012,1.391408507,567.6180629
MDG,2012,32411.27423,17831362.81
MDV,2012,0.306165657,0
MEX,2012,28225.47935,12871911.78
MMR,2012,34050.95292,21967936.96
MOZ,2012,397.2643412,195550.7251
MSR,2012,0.663760641,380.4650648
MTQ,2012,21.89057934,12648.33515
MWI,2012,16.85935324,8083.766047
MYS,2012,244306.6949,208008408.1
NGA,2012,6061.602762,2345091.164
NIC,2012,7265.321564,4165339.114
NPL,2012,208.8496827,144437.3806
PAN,2012,3114.79922,1946808.18
PER,2012,177235.7822,120791448.5
PHL,2012,6889.407214,4871537.536
PLW,2012,7.629371475,6638.991321
PNG,2012,39700.83718,33762905.99
PRI,2012,34.00588228,20561.48524
PRY,2012,83806.48071,27881349.9
RWA,2012,6.610488851,3969.316428
SGP,2012,0.307643063,168.2943375
SLB,2012,5253.292696,4333067.379
SLE,2012,612.5404238,267212.8835
SLV,2012,40.73278786,23850.56588
SSD,2012,86.69981628,46663.97883
SUR,2012,13539.66042,11197227.86
TCA,2012,1.502632853,261.9191934
TGO,2012,1.375065862,380.5711933
THA,2012,8091.80387,4720769.291
TTO,2012,94.29658753,54960.68547
TWN,2012,237.6069299,114288.5319
TZA,2012,1364.827478,629707.2867
UGA,2012,4559.106343,2678216.937
UMI,2012,0.146189343,0
USA,2012,95.51215444,45862.98647
VCT,2012,3.222093461,1786.412022
VEN,2012,22124.94479,12472344.73
VGB,2012,0.365475029,166.0337886
VIR,2012,0.29247701,149.6391709
VNM,2012,68336.66573,49588636.43
VUT,2012,62.45156795,38535.90927
ZAF,2012,335.0591691,222492.4539
ZMB,2012,949.7750447,434941.9828
ZWE,2012,63.29589263,36573.01276
AGO,2013,9263.696788,5181193.815
ARG,2013,56675.33725,20753050.63
AUS,2013,2.420469116,838.3841893
BDI,2013,10.98885607,5777.488926
BEN,2013,1.910292641,505.7727695
BES,2013,0.220214427,0
BGD,2013,187.8994847,110644.9938
BHS,2013,3.123339366,617.9116107
BLZ,2013,8448.712492,4031114.188
BOL,2013,82289.53313,42603280.27
BRA,2013,632093.5068,410119023.6
BRN,2013,608.7070552,474659.3491
BTN,2013,191.2064948,121462.1482
CAF,2013,6481.374652,4173442.298
CHN,2013,5568.8001,3331740.645
CIV,2013,18852.99434,8373852.343
CMR,2013,42764.3348,27097620.19
COD,2013,351217.3665,242511760.6
COG,2013,24817.96594,16001899.12
COL,2013,57712.66858,37847604.41
COM,2013,63.89811705,36557.47539
CRI,2013,759.7707229,445718.615
CUB,2013,68.49838788,19878.87398
CYM,2013,5.452792258,1730.22098
DMA,2013,5.122241141,2994.704244
DOM,2013,262.9401411,107659.3523
ECU,2013,11590.29902,8779036.448
ETH,2013,6608.850663,3768426.373
FJI,2013,453.4076953,269996.3343
GAB,2013,25802.39779,16359824.51
GHA,2013,5111.737734,2242982.097
GIN,2013,1029.712592,492402.6383
GLP,2013,2.21850456,1223.121992
GNB,2013,476.4396851,146851.6282
GNQ,2013,4065.057015,2538062.825
GTM,2013,19870.47042,9968342.543
GUF,2013,1989.566043,1578913.816
GUY,2013,4511.583077,3153066.466
HND,2013,16969.72189,9484679.912
HTI,2013,14.30089492,7013.536209
IDN,2013,472991.3284,437971977.7
IND,2013,14398.72645,7625359.707
JAM,2013,130.0429276,68574.86206
KEN,2013,1622.943899,696069.0243
KHM,2013,123195.2049,87131372.25
KNA,2013,3.088158127,1600.918813
LAO,2013,41317.56495,24423903.52
LBR,2013,16258.39471,7792340.479
LCA,2013,2.092562996,1210.822356
LKA,2013,226.2195706,70318.52593
MAF,2013,0.366144255,118.8889815
MDG,2013,65200.12517,36177599.04
MDV,2013,0.993637958,0
MEX,2013,36627.84813,15630491.2
MMR,2013,31383.53831,20089265.4
MOZ,2013,946.0105274,478618.1701
MSR,2013,0.368828554,193.3226188
MTQ,2013,2.084250642,1098.788973
MWI,2013,18.33387104,10354.24959
MYS,2013,106041.0065,88602122.14
NGA,2013,6385.342593,2541919.529
NIC,2013,14016.02368,8120122.385
NPL,2013,50.6922434,31427.78802
PAN,2013,3721.210888,2222264.685
PER,2013,142870.341,100593055.7
PHL,2013,10835.45079,7472896.344
PLW,2013,6.336210633,4239.196232
PNG,2013,30630.46497,25861330.91
PRI,2013,20.39993394,11126.02297
PRY,2013,53486.6473,19071433.05
RWA,2013,15.29798293,8693.915646
SLB,2013,5596.85206,4580097.272
SLE,2013,2462.824995,1082707.832
SLV,2013,16.09696226,8743.771577
SSD,2013,144.1834163,79446.86666
SUR,2013,6627.702604,5356549.613
SXM,2013,0.512680767,172.8578773
TCA,2013,3.64707624,666.1013891
TGO,2013,4.201499515,1095.523544
THA,2013,3972.92609,2244773.203
TTO,2013,103.0735674,59874.80883
TWN,2013,152.5145173,39648.79742
TZA,2013,2629.032866,1225686.957
UGA,2013,3558.612378,1850623.917
USA,2013,86.36717586,35000.59919
VCT,2013,0.899020098,451.5237963
VEN,2013,15349.15909,8617633.845
VGB,2013,1.388642566,546.8886968
VIR,2013,0.365596499,162.5690714
VNM,2013,26714.95734,19190323.97
VUT,2013,230.9998557,136692.6723
ZAF,2013,540.6577637,330221.7178
ZMB,2013,1598.450905,731855.8092
ZWE,2013,100.1258443,57509.517
AGO,2014,10992.6404,5870216.922
ARG,2014,19289.9727,6450468.242
AUS,2014,20.36609654,9547.422854
BDI,2014,47.55898951,23731.98654
BEN,2014,4.27761644,1030.565883
BES,2014,0.14681028,0
BGD,2014,458.2224986,272925.3895
BHS,2014,1.989810029,344.6611418
BLZ,2014,9026.488177,4117640.378
BOL,2014,133268.1524,69674036.28
BRA,2014,940904.5887,607347437
BRN,2014,1380.353877,1076005.38
BTN,2014,462.7980359,290165.6639
CAF,2014,8934.954837,5379353.957
CHN,2014,5130.78807,2998321.103
CIV,2014,36119.23127,16374612.75
CMR,2014,89176.39687,56716794.33
COD,2014,439344.689,298196550.5
COG,2014,31142.63396,20089707.91
COL,2014,80035.54366,51949405.22
COM,2014,94.79806293,55972.81866
CRI,2014,957.8982793,555326.8
CUB,2014,59.12163833,19376.48319
CYM,2014,0.798072867,180.366891
DMA,2014,2.004247914,1182.8162
DOM,2014,740.2893696,290298.9686
ECU,2014,6329.585973,4631595.671
ETH,2014,5632.134583,3098367.733
FJI,2014,244.4410638,138022.9569
GAB,2014,29148.50926,18663465.29
GHA,2014,7455.761416,3244608.089
GIN,2014,754.2912504,365648.8754
GLP,2014,1.626805295,990.6799814
GNB,2014,447.9429853,136743.4899
GNQ,2014,10677.55796,6999092.321
GTM,2014,18236.8434,8898381.625
GUF,2014,2813.86594,2210983.285
GUY,2014,7789.670937,5481558.603
HND,2014,22265.38819,12543958.54
HTI,2014,10.89508292,4576.066457
IDN,2014,736797.8824,640431488.4
IND,2014,21941.68361,11557502.48
JAM,2014,276.9758506,142842.8185
KEN,2014,1210.221622,501181.7115
KHM,2014,89449.85794,60801464.85
KNA,2014,2.427820807,1268.175601
LAO,2014,46968.5011,27221205.2
LBR,2014,18962.85682,9032559.974
LCA,2014,2.615856843,1550.104869
LKA,2014,365.1255972,113032.2305
MAF,2014,0.659056506,291.07508
MDG,2014,78662.33876,43721713.4
MDV,2014,1.834109147,0
MEX,2014,23837.19304,10610445.42
MMR,2014,42156.77711,26540422.53
MOZ,2014,644.7769326,315626.0802
MSR,2014,0.147512451,83.97691775
MTQ,2014,0.893606623,416.4637263
MWI,2014,17.45655105,7307.873676
MYS,2014,230428.6053,185023468.8
NGA,2014,9928.196572,4086658.856
NIC,2014,23320.8685,13510663.82
NPL,2014,59.18781087,35949.11121
PAN,2014,2701.822337,1645837.145
PER,2014,133106.9253,92345595.1
PHL,2014,11483.65772,7948343.453
PLW,2014,22.45054959,15796.076
PNG,2014,58477.80836,48452680.57
PRI,2014,20.39459941,10460.12274
PRY,2014,38156.55873,13539297.29
RWA,2014,34.36440094,19988.30835
SEN,2014,0.225338888,74.72923133
SLB,2014,10326.98018,8379853.03
SLE,2014,1762.106932,759668.276
SLV,2014,25.45906566,14107.827
SSD,2014,85.88996388,41537.41425
SUR,2014,9659.089133,7956231.401
SXM,2014,0.146481294,71.28668986
TCA,2014,7.152052228,1186.005533
TGO,2014,25.74374367,6811.857191
THA,2014,4650.335319,2658889.327
TTO,2014,148.7659779,85963.78971
TWN,2014,93.11177081,47202.55259
TZA,2014,3419.561355,1646818.309
UGA,2014,3435.80211,1797722.001
USA,2014,162.562739,71401.36846
VCT,2014,1.498540927,708.5296327
VEN,2014,20608.51718,11515999.56
VGB,2014,0.073078708,35.11306566
VNM,2014,41830.49141,28259096.25
VUT,2014,118.8570208,71286.08475
ZAF,2014,516.4060509,375981.9286
ZMB,2014,2059.759998,936803.5719
ZWE,2014,37.58534796,22202.0292
AGO,2015,9000.137981,5011630.646
ARG,2015,10542.02274,3581904.299
BDI,2015,16.66605507,7427.182357
BEN,2015,0.229445077,72.09743658
BGD,2015,205.8670473,117734.6883
BHS,2015,2.411924098,439.8041185
BLZ,2015,6598.442389,2987905.468
BOL,2015,83298.64862,41611097.01
BRA,2015,828870.0208,542117361.4
BRN,2015,806.8424503,618184.7071
BTN,2015,278.9006673,158272.9198
CAF,2015,5064.36064,3239912.291
CHN,2015,3645.087954,2145914.183
CIV,2015,15592.06706,7143069.069
CMR,2015,40994.48993,26137487.18
COD,2015,322813.5472,223973344.1
COG,2015,18197.21311,11718056.62
COL,2015,49642.96811,32165712.74
COM,2015,47.9904815,28834.89331
CRI,2015,220.8921873,127802.5767
CUB,2015,155.363943,43668.11897
DOM,2015,1821.147199,771755.3665
ECU,2015,8471.904049,6444716.666
ETH,2015,1200.228356,662579.1435
FJI,2015,118.6642316,69003.49497
GAB,2015,15816.06078,10473022.27
GHA,2015,3620.561876,1649062.957
GIN,2015,1136.347657,549005.6875
GLP,2015,4.290166318,2456.518021
GNB,2015,407.7743695,133218.4723
GNQ,2015,4051.060342,2682119.653
GTM,2015,16722.34774,8197537.594
GUF,2015,1945.454568,1537700.355
GUY,2015,8462.819779,5891499.962
HND,2015,15366.43972,8522073.288
HTI,2015,20.33106024,9414.108765
IDN,2015,666641.549,534024361.3
IND,2015,20996.62556,11268360.05
JAM,2015,203.1573114,108436.0247
KEN,2015,3054.830168,1239468.122
KHM,2015,70631.6205,46242081.68
LAO,2015,58991.94495,35062919.78
LBR,2015,25850.261,12465087.17
LCA,2015,0.448401242,249.9978522
LKA,2015,360.9633047,128634.609
MDG,2015,57763.95362,31855282.98
MEX,2015,32682.14474,13928561.29
MMR,2015,41429.43905,25881197.3
MOZ,2015,559.9703498,291193.0707
MTQ,2015,0.223367477,92.10541918
MWI,2015,21.9025996,11875.74893
MYS,2015,154354.1098,121868229.7
NGA,2015,5318.401436,2116865.361
NIC,2015,12542.70302,7206258.162
NPL,2015,97.96705474,52207.80416
PAN,2015,2027.103054,1241118.086
PER,2015,104864.282,72165203.03
PHL,2015,6477.384177,4389207.18
PNG,2015,77940.70601,63188521.92
PRI,2015,21.41922365,11267.54493
PRY,2015,28271.43085,9273781.786
RWA,2015,9.37917762,5817.172147
SEN,2015,0.526198414,279.2554008
SGP,2015,0.076910725,40.02474702
SLB,2015,9286.530954,7826871.793
SLE,2015,3169.819363,1407448.266
SLV,2015,38.25645855,21989.19425
SSD,2015,65.36154615,33852.47799
SUR,2015,8079.705712,6589496.542
TCA,2015,4.721765464,885.0770411
THA,2015,2325.567689,1300682.132
TTO,2015,100.0817248,59257.62162
TWN,2015,25.04386351,14209.45769
TZA,2015,1519.164018,641524.6112
UGA,2015,3129.415388,1523743.173
USA,2015,265.618912,119194.0553
VEN,2015,15545.86848,8597812.298
VNM,2015,38581.70088,25801175.22
VUT,2015,699.0262428,382584.7709
ZAF,2015,533.0511576,371970.5617
ZMB,2015,2336.267754,1067710.178
ZWE,2015,62.44879088,32147.20446
AGO,2016,12048.26839,6690873.925
ARG,2016,15242.19803,5612889.794
AUS,2016,6.987668912,3216.248692
BDI,2016,27.96562424,13537.36082
BEN,2016,13.13379896,3361.720387
BGD,2016,345.3594726,208833.0434
BHS,2016,1458.849796,255172.1957
BLZ,2016,11476.66264,5620105.468
BOL,2016,246088.238,121631888.7
BRA,2016,2830977.445,1820993242
BRN,2016,1089.558196,877191.4306
BTN,2016,703.5222129,425731.6367
CAF,2016,20129.74565,13326951.99
CHN,2016,3709.072486,2139161.839
CIV,2016,16912.24235,7881025.254
CMR,2016,58602.18554,38064776.04
COD,2016,499559.8609,347839381.6
COG,2016,43658.9787,29324927.37
COL,2016,108566.0637,69001393.98
COM,2016,3.994234646,2384.807768
CRI,2016,1581.34372,913566.9784
CUB,2016,302.431453,88601.31833
CYM,2016,37.42373522,6842.012666
DMA,2016,2.227303658,1272.216543
DOM,2016,2866.951745,1255850.051
ECU,2016,13197.90896,10002292.1
ETH,2016,2873.703043,1609260.337
FJI,2016,3094.286983,1820821.307
GAB,2016,18885.74109,12569792.05
GHA,2016,13749.0219,5978076.27
GIN,2016,1542.574113,770381.6746
GLP,2016,0.147867304,38.04786871
GNB,2016,527.4283957,165726.9531
GNQ,2016,5045.792729,3295387.735
